"YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmin_source","Tmax_source"
19970409,1997-04-09 12:00:00,1997-04-09 12:00:00,1997,4,9,11.8142857142857,13.6202040816327,NA,NA
19970410,1997-04-10 12:00:00,1997-04-10 12:00:00,1997,4,10,10.5142857142857,13.0202040816327,NA,NA
19970411,1997-04-11 12:00:00,1997-04-11 12:00:00,1997,4,11,4.61428571428571,23.0202040816326,NA,NA
19970412,1997-04-12 12:00:00,1997-04-12 12:00:00,1997,4,12,4.31428571428571,26.8202040816326,NA,NA
19970413,1997-04-13 12:00:00,1997-04-13 12:00:00,1997,4,13,5.81428571428571,22.7202040816327,NA,NA
19970414,1997-04-14 12:00:00,1997-04-14 12:00:00,1997,4,14,4.91428571428571,24.6202040816327,NA,NA
19970415,1997-04-15 12:00:00,1997-04-15 12:00:00,1997,4,15,5.11428571428571,25.3202040816326,NA,NA
19970416,1997-04-16 12:00:00,1997-04-16 12:00:00,1997,4,16,8.26302721088435,28.4499659863946,NA,NA
19970417,1997-04-17 12:00:00,1997-04-17 12:00:00,1997,4,17,11.9630272108844,19.5499659863946,NA,NA
19970418,1997-04-18 12:00:00,1997-04-18 12:00:00,1997,4,18,11.7630272108843,19.5499659863946,NA,NA
19970419,1997-04-19 12:00:00,1997-04-19 12:00:00,1997,4,19,11.7630272108843,21.1499659863946,NA,NA
19970420,1997-04-20 12:00:00,1997-04-20 12:00:00,1997,4,20,12.0630272108843,21.0499659863946,NA,NA
19970421,1997-04-21 12:00:00,1997-04-21 12:00:00,1997,4,21,11.0630272108843,14.7499659863946,NA,NA
19970422,1997-04-22 12:00:00,1997-04-22 12:00:00,1997,4,22,10.9630272108844,23.7499659863946,NA,NA
19970423,1997-04-23 12:00:00,1997-04-23 12:00:00,1997,4,23,11.630612244898,22.6118367346939,NA,NA
19970424,1997-04-24 12:00:00,1997-04-24 12:00:00,1997,4,24,8.13061224489796,22.4118367346939,NA,NA
19970425,1997-04-25 12:00:00,1997-04-25 12:00:00,1997,4,25,12.230612244898,22.5118367346939,NA,NA
19970426,1997-04-26 12:00:00,1997-04-26 12:00:00,1997,4,26,11.730612244898,25.5118367346939,NA,NA
19970427,1997-04-27 12:00:00,1997-04-27 12:00:00,1997,4,27,14.230612244898,25.6118367346939,NA,NA
19970428,1997-04-28 12:00:00,1997-04-28 12:00:00,1997,4,28,16.530612244898,29.6118367346939,NA,NA
19970429,1997-04-29 12:00:00,1997-04-29 12:00:00,1997,4,29,12.130612244898,31.1118367346939,NA,NA
19970430,1997-04-30 12:00:00,1997-04-30 12:00:00,1997,4,30,12.7961224489796,24.0938775510204,NA,NA
19970501,1997-05-01 12:00:00,1997-05-01 12:00:00,1997,5,1,10.7961224489796,23.9938775510204,NA,NA
19970502,1997-05-02 12:00:00,1997-05-02 12:00:00,1997,5,2,9.09612244897959,23.1938775510204,NA,NA
19970503,1997-05-03 12:00:00,1997-05-03 12:00:00,1997,5,3,12.3961224489796,26.8938775510204,NA,NA
19970504,1997-05-04 12:00:00,1997-05-04 12:00:00,1997,5,4,11.1961224489796,31.0938775510204,NA,NA
19970505,1997-05-05 12:00:00,1997-05-05 12:00:00,1997,5,5,15.6961224489796,29.2938775510204,NA,NA
19970506,1997-05-06 12:00:00,1997-05-06 12:00:00,1997,5,6,15.0961224489796,22.6938775510204,NA,NA
19970507,1997-05-07 12:00:00,1997-05-07 12:00:00,1997,5,7,10.1579591836735,19.3536734693878,NA,NA
19970508,1997-05-08 12:00:00,1997-05-08 12:00:00,1997,5,8,6.55795918367347,23.3536734693878,NA,NA
19970509,1997-05-09 12:00:00,1997-05-09 12:00:00,1997,5,9,5.25795918367347,27.5536734693878,NA,NA
19970510,1997-05-10 12:00:00,1997-05-10 12:00:00,1997,5,10,8.65795918367347,23.1536734693878,NA,NA
19970511,1997-05-11 12:00:00,1997-05-11 12:00:00,1997,5,11,12.7579591836735,25.6536734693878,NA,NA
19970512,1997-05-12 12:00:00,1997-05-12 12:00:00,1997,5,12,12.6579591836735,25.2536734693878,NA,NA
19970513,1997-05-13 12:00:00,1997-05-13 12:00:00,1997,5,13,14.8579591836735,24.4536734693878,NA,NA
19970514,1997-05-14 12:00:00,1997-05-14 12:00:00,1997,5,14,13.5373469387755,21.5312244897959,NA,NA
19970515,1997-05-15 12:00:00,1997-05-15 12:00:00,1997,5,15,12.5373469387755,28.0312244897959,NA,NA
19970516,1997-05-16 12:00:00,1997-05-16 12:00:00,1997,5,16,11.9373469387755,26.5312244897959,NA,NA
19970517,1997-05-17 12:00:00,1997-05-17 12:00:00,1997,5,17,10.4373469387755,27.1312244897959,NA,NA
19970518,1997-05-18 12:00:00,1997-05-18 12:00:00,1997,5,18,8.53734693877551,26.4312244897959,NA,NA
19970519,1997-05-19 12:00:00,1997-05-19 12:00:00,1997,5,19,10.5373469387755,28.4312244897959,NA,NA
19970520,1997-05-20 12:00:00,1997-05-20 12:00:00,1997,5,20,16.3373469387755,28.9312244897959,NA,NA
19970521,1997-05-21 12:00:00,1997-05-21 12:00:00,1997,5,21,12.5985714285714,30.0061224489796,NA,NA
19970522,1997-05-22 12:00:00,1997-05-22 12:00:00,1997,5,22,11.0985714285714,28.4061224489796,NA,NA
19970523,1997-05-23 12:00:00,1997-05-23 12:00:00,1997,5,23,10.5985714285714,27.4061224489796,NA,NA
19970524,1997-05-24 12:00:00,1997-05-24 12:00:00,1997,5,24,13.8985714285714,23.8061224489796,NA,NA
19970525,1997-05-25 12:00:00,1997-05-25 12:00:00,1997,5,25,15.6985714285714,24.5061224489796,NA,NA
19970526,1997-05-26 12:00:00,1997-05-26 12:00:00,1997,5,26,16.5985714285714,29.5061224489796,NA,NA
19970527,1997-05-27 12:00:00,1997-05-27 12:00:00,1997,5,27,18.4985714285714,31.9061224489796,NA,NA
19970528,1997-05-28 12:00:00,1997-05-28 12:00:00,1997,5,28,14.7663265306123,33.0285714285714,NA,NA
19970529,1997-05-29 12:00:00,1997-05-29 12:00:00,1997,5,29,15.4663265306122,29.9285714285714,NA,NA
19970530,1997-05-30 12:00:00,1997-05-30 12:00:00,1997,5,30,18.0663265306122,25.6285714285714,NA,NA
19970531,1997-05-31 12:00:00,1997-05-31 12:00:00,1997,5,31,14.7663265306123,26.8285714285714,NA,NA
19970601,1997-06-01 12:00:00,1997-06-01 12:00:00,1997,6,1,12.3663265306122,26.0285714285714,NA,NA
19970602,1997-06-02 12:00:00,1997-06-02 12:00:00,1997,6,2,13.3663265306122,28.9285714285714,NA,NA
19970603,1997-06-03 12:00:00,1997-06-03 12:00:00,1997,6,3,15.3663265306122,28.8285714285714,NA,NA
19970604,1997-06-04 12:00:00,1997-06-04 12:00:00,1997,6,4,16.9204081632653,25.0634693877551,NA,NA
19970605,1997-06-05 12:00:00,1997-06-05 12:00:00,1997,6,5,11.5204081632653,26.0634693877551,NA,NA
19970606,1997-06-06 12:00:00,1997-06-06 12:00:00,1997,6,6,12.5204081632653,32.3634693877551,NA,NA
19970607,1997-06-07 12:00:00,1997-06-07 12:00:00,1997,6,7,16.6204081632653,33.9634693877551,NA,NA
19970608,1997-06-08 12:00:00,1997-06-08 12:00:00,1997,6,8,18.7204081632653,34.1634693877551,NA,NA
19970609,1997-06-09 12:00:00,1997-06-09 12:00:00,1997,6,9,16.2204081632653,31.5634693877551,NA,NA
19970610,1997-06-10 12:00:00,1997-06-10 12:00:00,1997,6,10,17.3204081632653,31.8634693877551,NA,NA
19970611,1997-06-11 12:00:00,1997-06-11 12:00:00,1997,6,11,17.9561224489796,34.2240816326531,NA,NA
19970612,1997-06-12 12:00:00,1997-06-12 12:00:00,1997,6,12,17.2561224489796,35.8240816326531,NA,NA
19970613,1997-06-13 12:00:00,1997-06-13 12:00:00,1997,6,13,17.9561224489796,39.5240816326531,NA,NA
19970614,1997-06-14 12:00:00,1997-06-14 12:00:00,1997,6,14,21.3561224489796,37.4240816326531,NA,NA
19970615,1997-06-15 12:00:00,1997-06-15 12:00:00,1997,6,15,19.5561224489796,30.3240816326531,NA,NA
19970616,1997-06-16 12:00:00,1997-06-16 12:00:00,1997,6,16,19.6561224489796,36.0240816326531,NA,NA
19970617,1997-06-17 12:00:00,1997-06-17 12:00:00,1997,6,17,19.5561224489796,31.9240816326531,NA,NA
19970618,1997-06-18 12:00:00,1997-06-18 12:00:00,1997,6,18,15.0644897959184,26.7575510204082,NA,NA
19970619,1997-06-19 12:00:00,1997-06-19 12:00:00,1997,6,19,11.8644897959184,31.8575510204082,NA,NA
19970620,1997-06-20 12:00:00,1997-06-20 12:00:00,1997,6,20,15.1644897959184,32.2575510204082,NA,NA
19970621,1997-06-21 12:00:00,1997-06-21 12:00:00,1997,6,21,15.7644897959184,36.2575510204082,NA,NA
19970622,1997-06-22 12:00:00,1997-06-22 12:00:00,1997,6,22,19.9644897959184,30.2575510204082,NA,NA
19970623,1997-06-23 12:00:00,1997-06-23 12:00:00,1997,6,23,17.0644897959184,29.7575510204082,NA,NA
19970624,1997-06-24 12:00:00,1997-06-24 12:00:00,1997,6,24,16.6644897959184,29.6575510204082,NA,NA
19970625,1997-06-25 12:00:00,1997-06-25 12:00:00,1997,6,25,15.0832653061225,32.9938775510204,NA,NA
19970626,1997-06-26 12:00:00,1997-06-26 12:00:00,1997,6,26,15.8832653061224,38.2938775510204,NA,NA
19970627,1997-06-27 12:00:00,1997-06-27 12:00:00,1997,6,27,17.4832653061225,30.1938775510204,NA,NA
19970628,1997-06-28 12:00:00,1997-06-28 12:00:00,1997,6,28,16.5832653061224,25.7938775510204,NA,NA
19970629,1997-06-29 12:00:00,1997-06-29 12:00:00,1997,6,29,12.9832653061224,25.9938775510204,NA,NA
19970630,1997-06-30 12:00:00,1997-06-30 12:00:00,1997,6,30,12.0832653061225,29.1938775510204,NA,NA
19970701,1997-07-01 12:00:00,1997-07-01 12:00:00,1997,7,1,12.0832653061225,28.7938775510204,NA,NA
19970702,1997-07-02 12:00:00,1997-07-02 12:00:00,1997,7,2,13.7516326530612,30.5783673469388,NA,NA
19970703,1997-07-03 12:00:00,1997-07-03 12:00:00,1997,7,3,17.4516326530612,29.5783673469388,NA,NA
19970704,1997-07-04 12:00:00,1997-07-04 12:00:00,1997,7,4,13.2516326530612,31.4783673469388,NA,NA
19970705,1997-07-05 12:00:00,1997-07-05 12:00:00,1997,7,5,14.3516326530612,28.2783673469388,NA,NA
19970706,1997-07-06 12:00:00,1997-07-06 12:00:00,1997,7,6,13.2516326530612,28.3783673469388,NA,NA
19970707,1997-07-07 12:00:00,1997-07-07 12:00:00,1997,7,7,13.7516326530612,29.5783673469388,NA,NA
19970708,1997-07-08 12:00:00,1997-07-08 12:00:00,1997,7,8,12.5516326530612,31.3783673469388,NA,NA
19970709,1997-07-09 12:00:00,1997-07-09 12:00:00,1997,7,9,12.9928571428571,31.9514285714286,NA,NA
19970710,1997-07-10 12:00:00,1997-07-10 12:00:00,1997,7,10,14.9928571428571,33.8514285714286,NA,NA
19970711,1997-07-11 12:00:00,1997-07-11 12:00:00,1997,7,11,14.8928571428571,33.1514285714286,NA,NA
19970712,1997-07-12 12:00:00,1997-07-12 12:00:00,1997,7,12,15.5928571428571,31.0514285714286,NA,NA
19970713,1997-07-13 12:00:00,1997-07-13 12:00:00,1997,7,13,15.4928571428571,33.6514285714286,NA,NA
19970714,1997-07-14 12:00:00,1997-07-14 12:00:00,1997,7,14,20.4928571428571,31.4514285714286,NA,NA
19970715,1997-07-15 12:00:00,1997-07-15 12:00:00,1997,7,15,21.0928571428571,32.0514285714286,NA,NA
19970716,1997-07-16 12:00:00,1997-07-16 12:00:00,1997,7,16,17.3271428571429,35.5485714285714,NA,NA
19970717,1997-07-17 12:00:00,1997-07-17 12:00:00,1997,7,17,18.5271428571429,35.7485714285714,NA,NA
19970718,1997-07-18 12:00:00,1997-07-18 12:00:00,1997,7,18,17.2271428571429,34.0485714285714,NA,NA
19970719,1997-07-19 12:00:00,1997-07-19 12:00:00,1997,7,19,17.2271428571429,29.9485714285714,NA,NA
19970720,1997-07-20 12:00:00,1997-07-20 12:00:00,1997,7,20,17.0271428571429,29.1485714285714,NA,NA
19970721,1997-07-21 12:00:00,1997-07-21 12:00:00,1997,7,21,14.5271428571429,31.6485714285714,NA,NA
19970722,1997-07-22 12:00:00,1997-07-22 12:00:00,1997,7,22,15.1271428571429,33.6485714285714,NA,NA
19970723,1997-07-23 12:00:00,1997-07-23 12:00:00,1997,7,23,18.224693877551,31.5432653061224,NA,NA
19970724,1997-07-24 12:00:00,1997-07-24 12:00:00,1997,7,24,16.024693877551,34.8432653061224,NA,NA
19970725,1997-07-25 12:00:00,1997-07-25 12:00:00,1997,7,25,17.224693877551,37.8432653061224,NA,NA
19970726,1997-07-26 12:00:00,1997-07-26 12:00:00,1997,7,26,18.924693877551,39.4432653061224,NA,NA
19970727,1997-07-27 12:00:00,1997-07-27 12:00:00,1997,7,27,18.324693877551,36.5432653061224,NA,NA
19970728,1997-07-28 12:00:00,1997-07-28 12:00:00,1997,7,28,17.124693877551,34.2432653061225,NA,NA
19970729,1997-07-29 12:00:00,1997-07-29 12:00:00,1997,7,29,17.324693877551,35.9432653061224,NA,NA
19970730,1997-07-30 12:00:00,1997-07-30 12:00:00,1997,7,30,17.6881632653061,34.9773469387755,NA,NA
19970731,1997-07-31 12:00:00,1997-07-31 12:00:00,1997,7,31,17.8881632653061,35.4773469387755,NA,NA
19970801,1997-08-01 12:00:00,1997-08-01 12:00:00,1997,8,1,17.5881632653061,38.2773469387755,NA,NA
19970802,1997-08-02 12:00:00,1997-08-02 12:00:00,1997,8,2,17.6881632653061,36.0773469387755,NA,NA
19970803,1997-08-03 12:00:00,1997-08-03 12:00:00,1997,8,3,18.3881632653061,33.8773469387755,NA,NA
19970804,1997-08-04 12:00:00,1997-08-04 12:00:00,1997,8,4,18.3881632653061,28.5773469387755,NA,NA
19970805,1997-08-05 12:00:00,1997-08-05 12:00:00,1997,8,5,17.1881632653061,37.0773469387755,NA,NA
19970806,1997-08-06 12:00:00,1997-08-06 12:00:00,1997,8,6,17.6714285714286,33.3244897959184,NA,NA
19970807,1997-08-07 12:00:00,1997-08-07 12:00:00,1997,8,7,16.6714285714286,33.5244897959184,NA,NA
19970808,1997-08-08 12:00:00,1997-08-08 12:00:00,1997,8,8,20.2714285714286,33.7244897959184,NA,NA
19970809,1997-08-09 12:00:00,1997-08-09 12:00:00,1997,8,9,21.7714285714286,35.5244897959184,NA,NA
19970810,1997-08-10 12:00:00,1997-08-10 12:00:00,1997,8,10,17.2714285714286,34.1244897959184,NA,NA
19970811,1997-08-11 12:00:00,1997-08-11 12:00:00,1997,8,11,15.0714285714286,33.9244897959184,NA,NA
19970812,1997-08-12 12:00:00,1997-08-12 12:00:00,1997,8,12,15.8714285714286,34.1244897959184,NA,NA
19970813,1997-08-13 12:00:00,1997-08-13 12:00:00,1997,8,13,16.6087755102041,35.5948979591837,NA,NA
19970814,1997-08-14 12:00:00,1997-08-14 12:00:00,1997,8,14,17.5087755102041,33.0948979591837,NA,NA
19970815,1997-08-15 12:00:00,1997-08-15 12:00:00,1997,8,15,16.3087755102041,35.5948979591837,NA,NA
19970816,1997-08-16 12:00:00,1997-08-16 12:00:00,1997,8,16,16.9087755102041,35.1948979591837,NA,NA
19970817,1997-08-17 12:00:00,1997-08-17 12:00:00,1997,8,17,17.4087755102041,32.4948979591837,NA,NA
19970818,1997-08-18 12:00:00,1997-08-18 12:00:00,1997,8,18,16.8087755102041,34.5948979591837,NA,NA
19970819,1997-08-19 12:00:00,1997-08-19 12:00:00,1997,8,19,16.7087755102041,35.6948979591837,NA,NA
19970820,1997-08-20 12:00:00,1997-08-20 12:00:00,1997,8,20,16.3502040816327,35.520612244898,NA,NA
19970821,1997-08-21 12:00:00,1997-08-21 12:00:00,1997,8,21,16.5502040816326,33.820612244898,NA,NA
19970822,1997-08-22 12:00:00,1997-08-22 12:00:00,1997,8,22,17.6502040816327,34.320612244898,NA,NA
19970823,1997-08-23 12:00:00,1997-08-23 12:00:00,1997,8,23,18.8502040816327,33.120612244898,NA,NA
19970824,1997-08-24 12:00:00,1997-08-24 12:00:00,1997,8,24,17.7502040816326,31.220612244898,NA,NA
19970825,1997-08-25 12:00:00,1997-08-25 12:00:00,1997,8,25,17.6502040816327,33.520612244898,NA,NA
19970826,1997-08-26 12:00:00,1997-08-26 12:00:00,1997,8,26,19.5502040816326,33.320612244898,NA,NA
19970827,1997-08-27 12:00:00,1997-08-27 12:00:00,1997,8,27,15.9077551020408,33.8936734693877,NA,NA
19970828,1997-08-28 12:00:00,1997-08-28 12:00:00,1997,8,28,18.7077551020408,28.6936734693878,NA,NA
19970829,1997-08-29 12:00:00,1997-08-29 12:00:00,1997,8,29,10.8077551020408,31.0936734693878,NA,NA
19970830,1997-08-30 12:00:00,1997-08-30 12:00:00,1997,8,30,13.2077551020408,30.4936734693878,NA,NA
19970831,1997-08-31 12:00:00,1997-08-31 12:00:00,1997,8,31,13.4077551020408,32.0936734693878,NA,NA
19970901,1997-09-01 12:00:00,1997-09-01 12:00:00,1997,9,1,17.9077551020408,29.3936734693878,NA,NA
19970902,1997-09-02 12:00:00,1997-09-02 12:00:00,1997,9,2,16.3077551020408,34.3936734693877,NA,NA
19970903,1997-09-03 12:00:00,1997-09-03 12:00:00,1997,9,3,17.545306122449,31.4424489795918,NA,NA
19970904,1997-09-04 12:00:00,1997-09-04 12:00:00,1997,9,4,16.445306122449,31.7424489795918,NA,NA
19970905,1997-09-05 12:00:00,1997-09-05 12:00:00,1997,9,5,16.345306122449,31.0424489795918,NA,NA
19970906,1997-09-06 12:00:00,1997-09-06 12:00:00,1997,9,6,15.445306122449,30.8424489795918,NA,NA
19970907,1997-09-07 12:00:00,1997-09-07 12:00:00,1997,9,7,17.145306122449,32.4424489795918,NA,NA
19970908,1997-09-08 12:00:00,1997-09-08 12:00:00,1997,9,8,15.245306122449,31.9424489795918,NA,NA
19970909,1997-09-09 12:00:00,1997-09-09 12:00:00,1997,9,9,15.845306122449,33.2424489795918,NA,NA
19970910,1997-09-10 12:00:00,1997-09-10 12:00:00,1997,9,10,15.2589795918367,38.7363265306123,NA,NA
19970911,1997-09-11 12:00:00,1997-09-11 12:00:00,1997,9,11,13.2589795918367,35.4363265306122,NA,NA
19970912,1997-09-12 12:00:00,1997-09-12 12:00:00,1997,9,12,15.0589795918367,33.8363265306122,NA,NA
19970913,1997-09-13 12:00:00,1997-09-13 12:00:00,1997,9,13,18.4589795918367,32.9363265306122,NA,NA
19970914,1997-09-14 12:00:00,1997-09-14 12:00:00,1997,9,14,17.6589795918367,30.5363265306122,NA,NA
19970915,1997-09-15 12:00:00,1997-09-15 12:00:00,1997,9,15,18.1589795918367,30.2363265306122,NA,NA
19970916,1997-09-16 12:00:00,1997-09-16 12:00:00,1997,9,16,17.5589795918367,28.5363265306122,NA,NA
19970917,1997-09-17 12:00:00,1997-09-17 12:00:00,1997,9,17,14.9857142857143,26.8969387755102,NA,NA
19970918,1997-09-18 12:00:00,1997-09-18 12:00:00,1997,9,18,14.6857142857143,30.7969387755102,NA,NA
19970919,1997-09-19 12:00:00,1997-09-19 12:00:00,1997,9,19,16.6857142857143,31.0969387755102,NA,NA
19970920,1997-09-20 12:00:00,1997-09-20 12:00:00,1997,9,20,15.8857142857143,32.2969387755102,NA,NA
19970921,1997-09-21 12:00:00,1997-09-21 12:00:00,1997,9,21,14.4857142857143,29.2969387755102,NA,NA
19970922,1997-09-22 12:00:00,1997-09-22 12:00:00,1997,9,22,15.6857142857143,28.5969387755102,NA,NA
19970923,1997-09-23 12:00:00,1997-09-23 12:00:00,1997,9,23,15.4857142857143,28.4969387755102,NA,NA
19970924,1997-09-24 12:00:00,1997-09-24 12:00:00,1997,9,24,15.0965306122449,29.3312244897959,NA,NA
19970925,1997-09-25 12:00:00,1997-09-25 12:00:00,1997,9,25,16.0965306122449,27.6312244897959,NA,NA
19970926,1997-09-26 12:00:00,1997-09-26 12:00:00,1997,9,26,16.5965306122449,25.5312244897959,NA,NA
19970927,1997-09-27 12:00:00,1997-09-27 12:00:00,1997,9,27,16.1965306122449,26.2312244897959,NA,NA
19970928,1997-09-28 12:00:00,1997-09-28 12:00:00,1997,9,28,15.9965306122449,26.4312244897959,NA,NA
19970929,1997-09-29 12:00:00,1997-09-29 12:00:00,1997,9,29,15.2965306122449,21.8312244897959,NA,NA
19970930,1997-09-30 12:00:00,1997-09-30 12:00:00,1997,9,30,16.4965306122449,17.9312244897959,NA,NA
19971001,1997-10-01 12:00:00,1997-10-01 12:00:00,1997,10,1,15.5326530612245,29.419387755102,NA,NA
19971002,1997-10-02 12:00:00,1997-10-02 12:00:00,1997,10,2,16.7326530612245,32.119387755102,NA,NA
19971003,1997-10-03 12:00:00,1997-10-03 12:00:00,1997,10,3,15.7326530612245,32.219387755102,NA,NA
19971004,1997-10-04 12:00:00,1997-10-04 12:00:00,1997,10,4,15.6326530612245,28.919387755102,NA,NA
19971005,1997-10-05 12:00:00,1997-10-05 12:00:00,1997,10,5,15.1326530612245,21.419387755102,NA,NA
19971006,1997-10-06 12:00:00,1997-10-06 12:00:00,1997,10,6,12.7967319061416,25.2295035042804,"daily_records1","daily_records1"
19971007,1997-10-07 12:00:00,1997-10-07 12:00:00,1997,10,7,14.7326530612245,30.119387755102,NA,NA
19971008,1997-10-08 12:00:00,1997-10-08 12:00:00,1997,10,8,16.1832653061225,30.9134693877551,NA,NA
19971009,1997-10-09 12:00:00,1997-10-09 12:00:00,1997,10,9,15.3832653061224,29.9134693877551,NA,NA
19971010,1997-10-10 12:00:00,1997-10-10 12:00:00,1997,10,10,14.0832653061225,31.7134693877551,NA,NA
19971011,1997-10-11 12:00:00,1997-10-11 12:00:00,1997,10,11,17.3832653061224,32.8134693877551,NA,NA
19971012,1997-10-12 12:00:00,1997-10-12 12:00:00,1997,10,12,19.3832653061224,29.9134693877551,NA,NA
19971013,1997-10-13 12:00:00,1997-10-13 12:00:00,1997,10,13,15.3832653061224,23.0134693877551,NA,NA
19971014,1997-10-14 12:00:00,1997-10-14 12:00:00,1997,10,14,10.5832653061225,23.5134693877551,NA,NA
19971015,1997-10-15 12:00:00,1997-10-15 12:00:00,1997,10,15,9.12877551020408,24.2387755102041,NA,NA
19971016,1997-10-16 12:00:00,1997-10-16 12:00:00,1997,10,16,8.02877551020408,26.9387755102041,NA,NA
19971017,1997-10-17 12:00:00,1997-10-17 12:00:00,1997,10,17,9.52877551020408,23.3387755102041,NA,NA
19971018,1997-10-18 12:00:00,1997-10-18 12:00:00,1997,10,18,12.8287755102041,26.0387755102041,NA,NA
19971019,1997-10-19 12:00:00,1997-10-19 12:00:00,1997,10,19,13.6287755102041,24.8387755102041,NA,NA
19971020,1997-10-20 12:00:00,1997-10-20 12:00:00,1997,10,20,16.8287755102041,24.2387755102041,NA,NA
19971021,1997-10-21 12:00:00,1997-10-21 12:00:00,1997,10,21,16.7287755102041,28.3387755102041,NA,NA
19971022,1997-10-22 12:00:00,1997-10-22 12:00:00,1997,10,22,16.6989795918367,25.8526530612245,NA,NA
19971023,1997-10-23 12:00:00,1997-10-23 12:00:00,1997,10,23,15.5989795918367,23.6526530612245,NA,NA
19971024,1997-10-24 12:00:00,1997-10-24 12:00:00,1997,10,24,11.0989795918367,25.9526530612245,NA,NA
19971025,1997-10-25 12:00:00,1997-10-25 12:00:00,1997,10,25,9.99897959183673,24.0526530612245,NA,NA
19971026,1997-10-26 12:00:00,1997-10-26 12:00:00,1997,10,26,12.0989795918367,25.2526530612245,NA,NA
19971027,1997-10-27 12:00:00,1997-10-27 12:00:00,1997,10,27,13.8989795918367,27.5526530612245,NA,NA
19971028,1997-10-28 12:00:00,1997-10-28 12:00:00,1997,10,28,13.5989795918367,24.4526530612245,NA,NA
19971029,1997-10-29 12:00:00,1997-10-29 12:00:00,1997,10,29,8.8430612244898,17.9138775510204,NA,NA
19971030,1997-10-30 12:00:00,1997-10-30 12:00:00,1997,10,30,5.0430612244898,20.5138775510204,NA,NA
19971031,1997-10-31 12:00:00,1997-10-31 12:00:00,1997,10,31,3.3430612244898,19.1138775510204,NA,NA
19971101,1997-11-01 12:00:00,1997-11-01 12:00:00,1997,11,1,8.8430612244898,19.5138775510204,NA,NA
19971102,1997-11-02 12:00:00,1997-11-02 12:00:00,1997,11,2,8.0430612244898,17.4138775510204,NA,NA
19971103,1997-11-03 12:00:00,1997-11-03 12:00:00,1997,11,3,13.0430612244898,19.6138775510204,NA,NA
19971104,1997-11-04 12:00:00,1997-11-04 12:00:00,1997,11,4,13.9430612244898,21.9138775510204,NA,NA
19971105,1997-11-05 12:00:00,1997-11-05 12:00:00,1997,11,5,13.1151020408163,22.1610204081633,NA,NA
19971106,1997-11-06 12:00:00,1997-11-06 12:00:00,1997,11,6,11.7151020408163,19.0610204081633,NA,NA
19971107,1997-11-07 12:00:00,1997-11-07 12:00:00,1997,11,7,8.61510204081633,18.8610204081633,NA,NA
19971108,1997-11-08 12:00:00,1997-11-08 12:00:00,1997,11,8,11.8151020408163,20.5610204081633,NA,NA
19971109,1997-11-09 12:00:00,1997-11-09 12:00:00,1997,11,9,11.2151020408163,22.1610204081633,NA,NA
19971110,1997-11-10 12:00:00,1997-11-10 12:00:00,1997,11,10,8.51510204081633,20.0610204081633,NA,NA
19971111,1997-11-11 12:00:00,1997-11-11 12:00:00,1997,11,11,5.81510204081633,19.6610204081633,NA,NA
19971112,1997-11-12 12:00:00,1997-11-12 12:00:00,1997,11,12,7.23,14.664693877551,NA,NA
19971113,1997-11-13 12:00:00,1997-11-13 12:00:00,1997,11,13,4.63,12.164693877551,NA,NA
19971114,1997-11-14 12:00:00,1997-11-14 12:00:00,1997,11,14,9.63,19.664693877551,NA,NA
19971115,1997-11-15 12:00:00,1997-11-15 12:00:00,1997,11,15,6.53,20.464693877551,NA,NA
19971116,1997-11-16 12:00:00,1997-11-16 12:00:00,1997,11,16,8.53,21.564693877551,NA,NA
19971117,1997-11-17 12:00:00,1997-11-17 12:00:00,1997,11,17,8.63,22.764693877551,NA,NA
19971118,1997-11-18 12:00:00,1997-11-18 12:00:00,1997,11,18,10.23,20.764693877551,NA,NA
19971119,1997-11-19 12:00:00,1997-11-19 12:00:00,1997,11,19,11.3520408163265,18.9771428571429,NA,NA
19971120,1997-11-20 12:00:00,1997-11-20 12:00:00,1997,11,20,8.35204081632653,19.9771428571429,NA,NA
19971121,1997-11-21 12:00:00,1997-11-21 12:00:00,1997,11,21,11.1520408163265,15.8771428571429,NA,NA
19971122,1997-11-22 12:00:00,1997-11-22 12:00:00,1997,11,22,9.45204081632653,12.4771428571429,NA,NA
19971123,1997-11-23 12:00:00,1997-11-23 12:00:00,1997,11,23,5.35204081632653,16.3771428571429,NA,NA
19971124,1997-11-24 12:00:00,1997-11-24 12:00:00,1997,11,24,1.95204081632653,12.7771428571429,NA,NA
19971125,1997-11-25 12:00:00,1997-11-25 12:00:00,1997,11,25,4.45204081632653,13.2771428571429,NA,NA
19971126,1997-11-26 12:00:00,1997-11-26 12:00:00,1997,11,26,8.93857142857143,16.475306122449,NA,NA
19971127,1997-11-27 12:00:00,1997-11-27 12:00:00,1997,11,27,8.23857142857143,18.575306122449,NA,NA
19971128,1997-11-28 12:00:00,1997-11-28 12:00:00,1997,11,28,5.03857142857143,18.975306122449,NA,NA
19971129,1997-11-29 12:00:00,1997-11-29 12:00:00,1997,11,29,9.33857142857143,18.075306122449,NA,NA
19971130,1997-11-30 12:00:00,1997-11-30 12:00:00,1997,11,30,10.3385714285714,18.075306122449,NA,NA
19971201,1997-12-01 12:00:00,1997-12-01 12:00:00,1997,12,1,8.43857142857143,18.075306122449,NA,NA
