"species","cultivar","location","repetition","split","year","pheno","measurement_type","pred","residual"
"Apricot","Pandora","Zaragoza",7,"Calibration",2010,70,"flowering_f50",72.3333333333333,2.33333333333333
"Apricot","Pandora","Zaragoza",7,"Calibration",2011,61,"flowering_f50",61.2083333333333,0.208333333333336
"Apricot","Pandora","Zaragoza",7,"Calibration",2012,69,"flowering_f50",70.4583333333333,1.45833333333333
"Apricot","Pandora","Zaragoza",7,"Calibration",2013,70,"flowering_f50",64.7083333333333,-5.29166666666667
"Apricot","Pandora","Zaragoza",7,"Calibration",2014,59,"flowering_f50",59.4166666666667,0.416666666666664
"Apricot","Pandora","Zaragoza",7,"Calibration",2015,71,"flowering_f50",70,-1
"Apricot","Pandora","Zaragoza",7,"Calibration",2017,55,"flowering_f50",56,1
"Apricot","Pandora","Zaragoza",7,"Calibration",2018,67,"flowering_f50",68.4583333333333,1.45833333333333
"Apricot","Pandora","Zaragoza",7,"Calibration",2019,59,"flowering_f50",58.3333333333333,-0.666666666666664
"Apricot","Pandora","Zaragoza",7,"Calibration",2020,55,"flowering_f50",55.125,0.125
"Apricot","Pandora","Zaragoza",7,"Calibration",2021,55,"flowering_f50",54.2083333333333,-0.791666666666664
"Apricot","Pandora","Zaragoza",7,"Validation",1999,65,"flowering_f50",62.25,-2.75
"Apricot","Pandora","Zaragoza",7,"Validation",2001,66,"flowering_f50",53.8333333333333,-12.1666666666667
"Apricot","Pandora","Zaragoza",7,"Validation",2006,67,"flowering_f50",70.5,3.5
"Apricot","Pandora","Zaragoza",7,"Validation",2009,61,"flowering_f50",60.125,-0.875
"Apricot","Pandora","Zaragoza",7,"Validation",2016,54,"flowering_f50",64.5,10.5
"Apricot","Pandora","Zaragoza",7,"Validation",2022,59,"flowering_f50",58.9583333333333,-0.0416666666666643
"Apricot","Veecot","Zaragoza",7,"Calibration",2000,57,"flowering_f50",50.0833333333333,-6.91666666666666
"Apricot","Veecot","Zaragoza",7,"Calibration",2002,58,"flowering_f50",56.1666666666667,-1.83333333333334
"Apricot","Veecot","Zaragoza",7,"Calibration",2003,67,"flowering_f50",68.125,1.125
"Apricot","Veecot","Zaragoza",7,"Calibration",2006,67,"flowering_f50",69.2916666666667,2.29166666666667
"Apricot","Veecot","Zaragoza",7,"Calibration",2009,61,"flowering_f50",60.9583333333333,-0.0416666666666643
"Apricot","Veecot","Zaragoza",7,"Calibration",2010,70,"flowering_f50",74.1666666666667,4.16666666666667
"Apricot","Veecot","Zaragoza",7,"Calibration",2012,69,"flowering_f50",69.2916666666667,0.291666666666671
"Apricot","Veecot","Zaragoza",7,"Calibration",2013,69,"flowering_f50",66.1666666666667,-2.83333333333333
"Apricot","Veecot","Zaragoza",7,"Calibration",2014,59,"flowering_f50",61.2083333333333,2.20833333333334
"Apricot","Veecot","Zaragoza",7,"Calibration",2015,71,"flowering_f50",67.2916666666667,-3.70833333333333
"Apricot","Veecot","Zaragoza",7,"Calibration",2017,56,"flowering_f50",56.0416666666667,0.0416666666666643
"Apricot","Veecot","Zaragoza",7,"Calibration",2018,73,"flowering_f50",71.0416666666667,-1.95833333333333
"Apricot","Veecot","Zaragoza",7,"Calibration",2019,57,"flowering_f50",55.0833333333333,-1.91666666666666
"Apricot","Veecot","Zaragoza",7,"Calibration",2020,53,"flowering_f50",53.1666666666667,0.166666666666664
"Apricot","Veecot","Zaragoza",7,"Calibration",2021,52,"flowering_f50",52.2916666666667,0.291666666666664
"Apricot","Veecot","Zaragoza",7,"Calibration",2022,63,"flowering_f50",56.0833333333333,-6.91666666666666
"Apricot","Veecot","Zaragoza",7,"Validation",1999,63,"flowering_f50",63.0416666666667,0.0416666666666643
"Apricot","Veecot","Zaragoza",7,"Validation",2001,64,"flowering_f50",61.2916666666667,-2.70833333333334
"Apricot","Veecot","Zaragoza",7,"Validation",2004,80,"flowering_f50",77.0833333333333,-2.91666666666667
"Apricot","Veecot","Zaragoza",7,"Validation",2005,77,"flowering_f50",77.2083333333333,0.208333333333329
"Apricot","Veecot","Zaragoza",7,"Validation",2011,61,"flowering_f50",61.1666666666667,0.166666666666664
"Apricot","Veecot","Zaragoza",7,"Validation",2016,56,"flowering_f50",66.125,10.125
"Apricot","Tadeo","Zaragoza",7,"Calibration",1999,68,"flowering_f50",68.1666666666667,0.166666666666671
"Apricot","Tadeo","Zaragoza",7,"Calibration",2001,69,"flowering_f50",63.0416666666667,-5.95833333333334
"Apricot","Tadeo","Zaragoza",7,"Calibration",2002,61,"flowering_f50",62.2083333333333,1.20833333333334
"Apricot","Tadeo","Zaragoza",7,"Calibration",2003,71,"flowering_f50",72.2916666666667,1.29166666666667
"Apricot","Tadeo","Zaragoza",7,"Calibration",2004,80,"flowering_f50",76.9166666666667,-3.08333333333333
"Apricot","Tadeo","Zaragoza",7,"Calibration",2005,80,"flowering_f50",81.5416666666667,1.54166666666667
"Apricot","Tadeo","Zaragoza",7,"Calibration",2006,72,"flowering_f50",73,1
"Apricot","Tadeo","Zaragoza",7,"Calibration",2010,74,"flowering_f50",77.25,3.25
"Apricot","Tadeo","Zaragoza",7,"Calibration",2011,68,"flowering_f50",70.0833333333333,2.08333333333333
"Apricot","Tadeo","Zaragoza",7,"Calibration",2012,73,"flowering_f50",75.5416666666667,2.54166666666667
"Apricot","Tadeo","Zaragoza",7,"Calibration",2014,69,"flowering_f50",68.0833333333333,-0.916666666666671
"Apricot","Tadeo","Zaragoza",7,"Calibration",2015,77,"flowering_f50",74.9583333333333,-2.04166666666667
"Apricot","Tadeo","Zaragoza",7,"Calibration",2017,60,"flowering_f50",59,-1
"Apricot","Tadeo","Zaragoza",7,"Calibration",2018,70,"flowering_f50",72.0833333333333,2.08333333333333
"Apricot","Tadeo","Zaragoza",7,"Calibration",2020,56,"flowering_f50",59.0416666666667,3.04166666666666
"Apricot","Tadeo","Zaragoza",7,"Calibration",2021,60,"flowering_f50",58.3333333333333,-1.66666666666666
"Apricot","Tadeo","Zaragoza",7,"Validation",2000,60,"flowering_f50",60.2916666666667,0.291666666666664
"Apricot","Tadeo","Zaragoza",7,"Validation",2009,61,"flowering_f50",66.25,5.25
"Apricot","Tadeo","Zaragoza",7,"Validation",2013,72,"flowering_f50",67.2083333333333,-4.79166666666667
"Apricot","Tadeo","Zaragoza",7,"Validation",2016,60,"flowering_f50",76.125,16.125
"Apricot","Tadeo","Zaragoza",7,"Validation",2019,63,"flowering_f50",61.2083333333333,-1.79166666666666
"Apricot","Tadeo","Zaragoza",7,"Validation",2022,63,"flowering_f50",64.3333333333333,1.33333333333333
"Apricot","Harcot","Zaragoza",7,"Calibration",1999,68,"flowering_f50",68.125,0.125
"Apricot","Harcot","Zaragoza",7,"Calibration",2001,66,"flowering_f50",60.4583333333333,-5.54166666666666
"Apricot","Harcot","Zaragoza",7,"Calibration",2003,71,"flowering_f50",68.9583333333333,-2.04166666666667
"Apricot","Harcot","Zaragoza",7,"Calibration",2005,77,"flowering_f50",79.5833333333333,2.58333333333333
"Apricot","Harcot","Zaragoza",7,"Calibration",2006,70,"flowering_f50",73.25,3.25
"Apricot","Harcot","Zaragoza",7,"Calibration",2009,68,"flowering_f50",67.1666666666667,-0.833333333333329
"Apricot","Harcot","Zaragoza",7,"Calibration",2010,76,"flowering_f50",77.125,1.125
"Apricot","Harcot","Zaragoza",7,"Calibration",2012,74,"flowering_f50",73.2916666666667,-0.708333333333329
"Apricot","Harcot","Zaragoza",7,"Calibration",2013,70,"flowering_f50",66.0416666666667,-3.95833333333333
"Apricot","Harcot","Zaragoza",7,"Calibration",2014,62,"flowering_f50",64.0833333333333,2.08333333333333
"Apricot","Harcot","Zaragoza",7,"Calibration",2015,72,"flowering_f50",70.625,-1.375
"Apricot","Harcot","Zaragoza",7,"Calibration",2016,58,"flowering_f50",64.0416666666667,6.04166666666667
"Apricot","Harcot","Zaragoza",7,"Calibration",2017,58,"flowering_f50",58.0416666666667,0.0416666666666643
"Apricot","Harcot","Zaragoza",7,"Calibration",2019,63,"flowering_f50",59.9166666666667,-3.08333333333334
"Apricot","Harcot","Zaragoza",7,"Calibration",2020,56,"flowering_f50",55,-1
"Apricot","Harcot","Zaragoza",7,"Calibration",2022,61,"flowering_f50",62.5,1.5
"Apricot","Harcot","Zaragoza",7,"Validation",2000,60,"flowering_f50",58.9583333333333,-1.04166666666666
"Apricot","Harcot","Zaragoza",7,"Validation",2002,59,"flowering_f50",60.25,1.25
"Apricot","Harcot","Zaragoza",7,"Validation",2004,79,"flowering_f50",66.125,-12.875
"Apricot","Harcot","Zaragoza",7,"Validation",2011,65,"flowering_f50",66.2916666666667,1.29166666666667
"Apricot","Harcot","Zaragoza",7,"Validation",2018,70,"flowering_f50",70.1666666666667,0.166666666666671
"Apricot","Harcot","Zaragoza",7,"Validation",2021,55,"flowering_f50",55.2916666666667,0.291666666666664
"Apricot","Búlida","Cieza",8,"Calibration",2004,71,"flowering_f50",72.125,1.125
"Apricot","Búlida","Cieza",8,"Calibration",2005,67,"flowering_f50",74.25,7.25
"Apricot","Búlida","Cieza",8,"Calibration",2006,67,"flowering_f50",68,1
"Apricot","Búlida","Cieza",8,"Calibration",2008,63,"flowering_f50",61.1666666666667,-1.83333333333334
"Apricot","Búlida","Cieza",8,"Calibration",2009,69,"flowering_f50",65.0833333333333,-3.91666666666667
"Apricot","Búlida","Cieza",8,"Calibration",2010,79,"flowering_f50",82.125,3.125
"Apricot","Búlida","Cieza",8,"Calibration",2011,66,"flowering_f50",66.125,0.125
"Apricot","Búlida","Cieza",8,"Calibration",2012,67,"flowering_f50",73.2916666666667,6.29166666666667
"Apricot","Búlida","Cieza",8,"Calibration",2014,63,"flowering_f50",61.625,-1.375
"Apricot","Búlida","Cieza",8,"Calibration",2015,80,"flowering_f50",75.0833333333333,-4.91666666666667
"Apricot","Búlida","Cieza",8,"Calibration",2017,63,"flowering_f50",61.2916666666667,-1.70833333333334
"Apricot","Búlida","Cieza",8,"Calibration",2018,74,"flowering_f50",70.9583333333333,-3.04166666666667
"Apricot","Búlida","Cieza",8,"Calibration",2020,64,"flowering_f50",69.125,5.125
"Apricot","Búlida","Cieza",8,"Calibration",2022,68,"flowering_f50",68.6666666666667,0.666666666666671
"Apricot","Búlida","Cieza",8,"Validation",2019,67,"flowering_f50",64.3333333333333,-2.66666666666667
"Apricot","Búlida","Cieza",8,"Validation",2016,64,"flowering_f50",66.1666666666667,2.16666666666667
"Apricot","Búlida","Cieza",8,"Validation",2007,60,"flowering_f50",78.3333333333333,18.3333333333333
"Apricot","Búlida","Cieza",8,"Validation",2003,73,"flowering_f50",68.125,-4.875
"Apricot","Búlida","Cieza",8,"Validation",2013,68,"flowering_f50",65.5,-2.5
"Apricot","Canino","Cieza",8,"Calibration",2004,51,"flowering_f50",56.125,5.125
"Apricot","Canino","Cieza",8,"Calibration",2006,59,"flowering_f50",57.9583333333333,-1.04166666666666
"Apricot","Canino","Cieza",8,"Calibration",2007,54,"flowering_f50",59.2083333333333,5.20833333333334
"Apricot","Canino","Cieza",8,"Calibration",2009,66,"flowering_f50",52.9583333333333,-13.0416666666667
"Apricot","Canino","Cieza",8,"Calibration",2013,51,"flowering_f50",48.875,-2.125
"Apricot","Canino","Cieza",8,"Calibration",2021,49,"flowering_f50",49.0416666666667,0.0416666666666643
"Apricot","Canino","Cieza",8,"Calibration",2022,58,"flowering_f50",58.2916666666667,0.291666666666664
"Apricot","Canino","Zaragoza",8,"Calibration",2005,77,"flowering_f50",79.7916666666667,2.79166666666667
"Apricot","Canino","Zaragoza",8,"Calibration",2009,61,"flowering_f50",65.75,4.75
"Apricot","Canino","Zaragoza",8,"Calibration",2010,67,"flowering_f50",72.2083333333333,5.20833333333333
"Apricot","Canino","Zaragoza",8,"Calibration",2011,61,"flowering_f50",61.1666666666667,0.166666666666664
"Apricot","Canino","Zaragoza",8,"Calibration",2012,69,"flowering_f50",69.4166666666667,0.416666666666671
"Apricot","Canino","Zaragoza",8,"Calibration",2013,68,"flowering_f50",62.0833333333333,-5.91666666666666
"Apricot","Canino","Zaragoza",8,"Calibration",2014,58,"flowering_f50",59.125,1.125
"Apricot","Canino","Zaragoza",8,"Calibration",2015,71,"flowering_f50",70.875,-0.125
"Apricot","Canino","Zaragoza",8,"Calibration",2018,67,"flowering_f50",66.125,-0.875
"Apricot","Canino","Zaragoza",8,"Calibration",2019,55,"flowering_f50",59.25,4.25
"Apricot","Canino","Zaragoza",8,"Calibration",2020,56,"flowering_f50",55,-1
"Apricot","Canino","Zaragoza",8,"Calibration",2022,56,"flowering_f50",58.3333333333333,2.33333333333334
"Apricot","Canino","Cieza",8,"Validation",2008,56,"flowering_f50",50.0833333333333,-5.91666666666666
"Apricot","Canino","Cieza",8,"Validation",2010,72,"flowering_f50",69.0416666666667,-2.95833333333333
"Apricot","Canino","Cieza",8,"Validation",2014,65,"flowering_f50",50.9166666666667,-14.0833333333333
"Apricot","Canino","Zaragoza",8,"Validation",2004,75,"flowering_f50",60.1666666666667,-14.8333333333333
"Apricot","Canino","Zaragoza",8,"Validation",2006,67,"flowering_f50",73.5833333333333,6.58333333333333
"Apricot","Canino","Zaragoza",8,"Validation",2016,57,"flowering_f50",53.375,-3.625
"Apricot","Canino","Zaragoza",8,"Validation",2017,57,"flowering_f50",56.125,-0.875
"Apricot","Canino","Zaragoza",8,"Validation",2021,54,"flowering_f50",56.0833333333333,2.08333333333334
"Apricot","Dorada","Cieza",8,"Calibration",2003,81,"flowering_f50",82.3333333333333,1.33333333333333
"Apricot","Dorada","Cieza",8,"Calibration",2005,81,"flowering_f50",83.2916666666667,2.29166666666667
"Apricot","Dorada","Cieza",8,"Calibration",2006,71,"flowering_f50",74.5416666666667,3.54166666666667
"Apricot","Dorada","Cieza",8,"Calibration",2009,67,"flowering_f50",68.375,1.375
"Apricot","Dorada","Cieza",8,"Calibration",2010,87,"flowering_f50",88.0416666666667,1.04166666666667
"Apricot","Dorada","Cieza",8,"Calibration",2011,78,"flowering_f50",76.9166666666667,-1.08333333333333
"Apricot","Dorada","Cieza",8,"Calibration",2012,81,"flowering_f50",86.4583333333333,5.45833333333333
"Apricot","Dorada","Cieza",8,"Calibration",2013,70,"flowering_f50",70.0416666666667,0.0416666666666714
"Apricot","Dorada","Cieza",8,"Calibration",2014,85,"flowering_f50",76.9166666666667,-8.08333333333333
"Apricot","Dorada","Cieza",8,"Calibration",2015,86,"flowering_f50",80.2083333333333,-5.79166666666667
"Apricot","Dorada","Cieza",8,"Calibration",2018,85,"flowering_f50",81.1666666666667,-3.83333333333333
"Apricot","Dorada","Cieza",8,"Calibration",2019,71,"flowering_f50",72.9583333333333,1.95833333333333
"Apricot","Dorada","Cieza",8,"Calibration",2022,71,"flowering_f50",73.5833333333333,2.58333333333333
"Apricot","Dorada","Cieza",8,"Validation",2016,93,"flowering_f50",86.4166666666667,-6.58333333333333
"Apricot","Dorada","Cieza",8,"Validation",2017,71,"flowering_f50",67.4166666666667,-3.58333333333333
"Apricot","Dorada","Cieza",8,"Validation",2004,88,"flowering_f50",82.1666666666667,-5.83333333333333
"Apricot","Dorada","Cieza",8,"Validation",2007,75,"flowering_f50",82.9583333333333,7.95833333333333
"Apricot","Dorada","Cieza",8,"Validation",2008,70,"flowering_f50",72.3333333333333,2.33333333333333
"Apricot","Goldrich","Cieza",8,"Calibration",2007,72,"flowering_f50",73.1666666666667,1.16666666666667
"Apricot","Goldrich","Cieza",8,"Calibration",2008,70,"flowering_f50",63.875,-6.125
"Apricot","Goldrich","Cieza",8,"Calibration",2012,71,"flowering_f50",71.2916666666667,0.291666666666671
"Apricot","Goldrich","Cieza",8,"Calibration",2014,76,"flowering_f50",65.25,-10.75
"Apricot","Goldrich","Cieza",8,"Calibration",2015,72,"flowering_f50",62.4166666666667,-9.58333333333334
"Apricot","Goldrich","Cieza",8,"Calibration",2021,69,"flowering_f50",71.5,2.5
"Apricot","Goldrich","Zaragoza",8,"Calibration",1999,62,"flowering_f50",60.2083333333333,-1.79166666666666
"Apricot","Goldrich","Zaragoza",8,"Calibration",2000,57,"flowering_f50",55.9583333333333,-1.04166666666666
"Apricot","Goldrich","Zaragoza",8,"Calibration",2002,58,"flowering_f50",58.4166666666667,0.416666666666664
"Apricot","Goldrich","Zaragoza",8,"Calibration",2003,67,"flowering_f50",65.0416666666667,-1.95833333333333
"Apricot","Goldrich","Zaragoza",8,"Calibration",2005,77,"flowering_f50",80.2083333333333,3.20833333333333
"Apricot","Goldrich","Zaragoza",8,"Calibration",2006,67,"flowering_f50",70.9583333333333,3.95833333333333
"Apricot","Goldrich","Zaragoza",8,"Calibration",2009,61,"flowering_f50",60,-1
"Apricot","Goldrich","Zaragoza",8,"Calibration",2010,70,"flowering_f50",73.2083333333333,3.20833333333333
"Apricot","Goldrich","Zaragoza",8,"Calibration",2013,69,"flowering_f50",64.2083333333333,-4.79166666666667
"Apricot","Goldrich","Zaragoza",8,"Calibration",2015,71,"flowering_f50",70.125,-0.875
"Apricot","Goldrich","Zaragoza",8,"Calibration",2016,55,"flowering_f50",61.4166666666667,6.41666666666666
"Apricot","Goldrich","Zaragoza",8,"Calibration",2017,55,"flowering_f50",56.1666666666667,1.16666666666666
"Apricot","Goldrich","Zaragoza",8,"Calibration",2018,67,"flowering_f50",70.125,3.125
"Apricot","Goldrich","Zaragoza",8,"Calibration",2019,59,"flowering_f50",59.1666666666667,0.166666666666664
"Apricot","Goldrich","Zaragoza",8,"Calibration",2020,51,"flowering_f50",54.2916666666667,3.29166666666666
"Apricot","Goldrich","Cieza",8,"Validation",2011,59,"flowering_f50",57.5,-1.5
"Apricot","Goldrich","Cieza",8,"Validation",2013,80,"flowering_f50",52.3333333333333,-27.6666666666667
"Apricot","Goldrich","Zaragoza",8,"Validation",2001,66,"flowering_f50",53.3333333333333,-12.6666666666667
"Apricot","Goldrich","Zaragoza",8,"Validation",2004,73,"flowering_f50",62.125,-10.875
"Apricot","Goldrich","Zaragoza",8,"Validation",2011,61,"flowering_f50",62.1666666666667,1.16666666666666
"Apricot","Goldrich","Zaragoza",8,"Validation",2012,69,"flowering_f50",71.125,2.125
"Apricot","Goldrich","Zaragoza",8,"Validation",2014,56,"flowering_f50",63.9583333333333,7.95833333333333
"Apricot","Goldrich","Zaragoza",8,"Validation",2021,51,"flowering_f50",52.9583333333333,1.95833333333334
"Apricot","Pepito del Rubio","Cieza",8,"Calibration",2004,70,"flowering_f50",72.3333333333333,2.33333333333333
"Apricot","Pepito del Rubio","Cieza",8,"Calibration",2006,63,"flowering_f50",65.1666666666667,2.16666666666667
"Apricot","Pepito del Rubio","Cieza",8,"Calibration",2008,67,"flowering_f50",66.9166666666667,-0.0833333333333286
"Apricot","Pepito del Rubio","Cieza",8,"Calibration",2009,67,"flowering_f50",60.125,-6.875
"Apricot","Pepito del Rubio","Cieza",8,"Calibration",2014,65,"flowering_f50",66.3333333333333,1.33333333333333
"Apricot","Pepito del Rubio","Cieza",8,"Calibration",2015,67,"flowering_f50",66,-1
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2003,72,"flowering_f50",69,-3
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2005,80,"flowering_f50",79.1666666666667,-0.833333333333329
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2006,72,"flowering_f50",71.1666666666667,-0.833333333333329
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2010,79,"flowering_f50",74.25,-4.75
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2012,71,"flowering_f50",69.2083333333333,-1.79166666666667
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2014,66,"flowering_f50",65.2083333333333,-0.791666666666671
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2015,72,"flowering_f50",68.1666666666667,-3.83333333333333
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2016,60,"flowering_f50",64.25,4.25
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2017,60,"flowering_f50",57.1666666666667,-2.83333333333334
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2018,67,"flowering_f50",70.2083333333333,3.20833333333333
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2020,56,"flowering_f50",57.2083333333333,1.20833333333334
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2021,55,"flowering_f50",51.125,-3.875
"Apricot","Pepito del Rubio","Zaragoza",8,"Calibration",2022,41,"flowering_f50",53.3333333333333,12.3333333333333
"Apricot","Pepito del Rubio","Cieza",8,"Validation",2007,61,"flowering_f50",100.166666666667,39.1666666666667
"Apricot","Pepito del Rubio","Cieza",8,"Validation",2012,77,"flowering_f50",68,-9
"Apricot","Pepito del Rubio","Cieza",8,"Validation",2013,69,"flowering_f50",67,-2
"Apricot","Pepito del Rubio","Zaragoza",8,"Validation",2004,73,"flowering_f50",77,4
"Apricot","Pepito del Rubio","Zaragoza",8,"Validation",2009,65,"flowering_f50",66.1666666666667,1.16666666666667
"Apricot","Pepito del Rubio","Zaragoza",8,"Validation",2011,68,"flowering_f50",58.2083333333333,-9.79166666666666
"Apricot","Pepito del Rubio","Zaragoza",8,"Validation",2013,69,"flowering_f50",66.5416666666667,-2.45833333333333
"Apricot","Pepito del Rubio","Zaragoza",8,"Validation",2019,61,"flowering_f50",57.0833333333333,-3.91666666666666
"Apricot","Stark E. Orange","Cieza",8,"Calibration",2007,87,"flowering_f50",84.3333333333333,-2.66666666666667
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",1999,68,"flowering_f50",71.2916666666667,3.29166666666667
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2000,60,"flowering_f50",61.0416666666667,1.04166666666666
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2001,80,"flowering_f50",65.9166666666667,-14.0833333333333
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2002,59,"flowering_f50",68.25,9.25
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2004,80,"flowering_f50",79.5,-0.5
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2005,78,"flowering_f50",82.4166666666667,4.41666666666667
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2006,70,"flowering_f50",78.1666666666667,8.16666666666667
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2009,65,"flowering_f50",73,8
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2010,79,"flowering_f50",80.2916666666667,1.29166666666667
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2011,69,"flowering_f50",72.4583333333333,3.45833333333333
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2013,85,"flowering_f50",78.1666666666667,-6.83333333333333
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2014,75,"flowering_f50",72.2083333333333,-2.79166666666667
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2017,61,"flowering_f50",64.25,3.25
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2018,82,"flowering_f50",82.375,0.375
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2021,75,"flowering_f50",64.0833333333333,-10.9166666666667
"Apricot","Stark E. Orange","Zaragoza",8,"Calibration",2022,65,"flowering_f50",67.2083333333333,2.20833333333333
"Apricot","Stark E. Orange","Cieza",8,"Validation",2021,89,"flowering_f50",75.1666666666667,-13.8333333333333
"Apricot","Stark E. Orange","Zaragoza",8,"Validation",2003,78,"flowering_f50",73.2916666666667,-4.70833333333333
"Apricot","Stark E. Orange","Zaragoza",8,"Validation",2012,76,"flowering_f50",75.9583333333333,-0.0416666666666714
"Apricot","Stark E. Orange","Zaragoza",8,"Validation",2015,75,"flowering_f50",78.2916666666667,3.29166666666667
"Apricot","Stark E. Orange","Zaragoza",8,"Validation",2016,61,"flowering_f50",81,20
"Apricot","Stark E. Orange","Zaragoza",8,"Validation",2019,65,"flowering_f50",63.2083333333333,-1.79166666666666
"Apricot","Stark E. Orange","Zaragoza",8,"Validation",2020,75,"flowering_f50",62.0833333333333,-12.9166666666667
"Apricot","Sunglo","Zaragoza",8,"Calibration",2000,62,"flowering_f50",61.9583333333333,-0.0416666666666643
"Apricot","Sunglo","Zaragoza",8,"Calibration",2001,70,"flowering_f50",63.9583333333333,-6.04166666666667
"Apricot","Sunglo","Zaragoza",8,"Calibration",2002,63,"flowering_f50",65.375,2.375
"Apricot","Sunglo","Zaragoza",8,"Calibration",2003,75,"flowering_f50",73.9583333333333,-1.04166666666667
"Apricot","Sunglo","Zaragoza",8,"Calibration",2005,80,"flowering_f50",81.8333333333333,1.83333333333333
"Apricot","Sunglo","Zaragoza",8,"Calibration",2006,70,"flowering_f50",75.5416666666667,5.54166666666667
"Apricot","Sunglo","Zaragoza",8,"Calibration",2009,68,"flowering_f50",70.1666666666667,2.16666666666667
"Apricot","Sunglo","Zaragoza",8,"Calibration",2010,79,"flowering_f50",79.4583333333333,0.458333333333329
"Apricot","Sunglo","Zaragoza",8,"Calibration",2012,75,"flowering_f50",75.4583333333333,0.458333333333329
"Apricot","Sunglo","Zaragoza",8,"Calibration",2013,73,"flowering_f50",68.0833333333333,-4.91666666666667
"Apricot","Sunglo","Zaragoza",8,"Calibration",2015,77,"flowering_f50",74.0416666666667,-2.95833333333333
"Apricot","Sunglo","Zaragoza",8,"Calibration",2016,62,"flowering_f50",64.4583333333333,2.45833333333333
"Apricot","Sunglo","Zaragoza",8,"Calibration",2017,62,"flowering_f50",61.0416666666667,-0.958333333333336
"Apricot","Sunglo","Zaragoza",8,"Calibration",2020,57,"flowering_f50",58.2916666666667,1.29166666666666
"Apricot","Sunglo","Zaragoza",8,"Calibration",2021,60,"flowering_f50",59.9583333333333,-0.0416666666666643
"Apricot","Sunglo","Zaragoza",8,"Calibration",2022,67,"flowering_f50",67.0416666666667,0.0416666666666714
"Apricot","Sunglo","Cieza",8,"Validation",2021,83,"flowering_f50",67.0833333333333,-15.9166666666667
"Apricot","Sunglo","Zaragoza",8,"Validation",1999,72,"flowering_f50",70.4166666666667,-1.58333333333333
"Apricot","Sunglo","Zaragoza",8,"Validation",2004,85,"flowering_f50",73.2083333333333,-11.7916666666667
"Apricot","Sunglo","Zaragoza",8,"Validation",2011,69,"flowering_f50",71.9166666666667,2.91666666666667
"Apricot","Sunglo","Zaragoza",8,"Validation",2014,75,"flowering_f50",67.2916666666667,-7.70833333333333
"Apricot","Sunglo","Zaragoza",8,"Validation",2018,79,"flowering_f50",71.9166666666667,-7.08333333333333
"Apricot","Sunglo","Zaragoza",8,"Validation",2019,65,"flowering_f50",62.3333333333333,-2.66666666666666
"Apricot","Mitger","Zaragoza",8,"Calibration",2000,62,"flowering_f50",61.0416666666667,-0.958333333333336
"Apricot","Mitger","Zaragoza",8,"Calibration",2001,67,"flowering_f50",62.0416666666667,-4.95833333333334
"Apricot","Mitger","Zaragoza",8,"Calibration",2002,61,"flowering_f50",61.0833333333333,0.0833333333333357
"Apricot","Mitger","Zaragoza",8,"Calibration",2004,66,"flowering_f50",67.125,1.125
"Apricot","Mitger","Zaragoza",8,"Calibration",2005,80,"flowering_f50",79.5416666666667,-0.458333333333329
"Apricot","Mitger","Zaragoza",8,"Calibration",2006,70,"flowering_f50",73.25,3.25
"Apricot","Mitger","Zaragoza",8,"Calibration",2009,65,"flowering_f50",66.3333333333333,1.33333333333333
"Apricot","Mitger","Zaragoza",8,"Calibration",2010,77,"flowering_f50",77,0
"Apricot","Mitger","Zaragoza",8,"Calibration",2011,69,"flowering_f50",69.2916666666667,0.291666666666671
"Apricot","Mitger","Zaragoza",8,"Calibration",2012,73,"flowering_f50",74.2083333333333,1.20833333333333
"Apricot","Mitger","Zaragoza",8,"Calibration",2013,69,"flowering_f50",66.25,-2.75
